start,end,word
0,0.41999998688697815,"Every"
0.41999998688697815,0.7599999904632568,"wedding"
0.7599999904632568,1.2400000095367432,"venue"
1.2400000095367432,1.7000000476837158,"wants"
1.7000000476837158,2.140000104904175,"more"
2.140000104904175,2.819999933242798,"enquiries"
4.679999828338623,4.71999979019165,"But"
4.71999979019165,5,"that's"
5,5.139999866485596,"not"
5.139999866485596,5.340000152587891,"where"
5.340000152587891,5.639999866485596,"most"
5.639999866485596,5.980000019073486,"bookings"
5.980000019073486,6.21999979019165,"are"
6.21999979019165,6.460000038146973,"won"
6.460000038146973,7.099999904632568,"or"
7.099999904632568,7.099999904632568,"lost"
7.800000190734863,8.140000343322754,"They're"
8.140000343322754,8.15999984741211,"won"
8.15999984741211,8.319999694824219,"in"
8.319999694824219,8.5,"the"
8.5,8.84000015258789,"moments"
8.84000015258789,9.15999984741211,"after"
9.15999984741211,9.619999885559082,"a"
9.619999885559082,9.619999885559082,"couple"
9.619999885559082,9.899999618530273,"gets"
9.899999618530273,10.5600004196167,"in"
10.5600004196167,10.5600004196167,"touch"
12.399999618530273,12.479999542236328,"The"
12.479999542236328,12.779999732971191,"problem"
12.779999732971191,13.119999885559082,"is"
13.119999885559082,13.420000076293945,"that"
13.420000076293945,13.699999809265137,"most"
13.699999809265137,14.079999923706055,"venues"
14.079999923706055,14.640000343322754,"are"
14.640000343322754,14.640000343322754,"leaking"
14.640000343322754,15.520000457763672,"opportunities"
15.520000457763672,16.18000030517578,"every"
16.18000030517578,16.559999465942383,"single"
16.559999465942383,16.920000076293945,"day"
18.799999237060547,19.1200008392334,"81"
19.1200008392334,19.3799991607666,""
19.3799991607666,20.15999984741211,"of"
20.15999984741211,20.15999984741211,"couples"
20.15999984741211,20.440000534057617,"say"
20.440000534057617,20.959999084472656,"they've"
20.959999084472656,21.020000457763672,"felt"
21.020000457763672,21.600000381469727,"frustrated"
21.600000381469727,22.100000381469727,"by"
22.100000381469727,22.360000610351562,"venue"
22.360000610351562,22.899999618530273,"response"
22.899999618530273,23.360000610351562,"times"
24.200000762939453,24.200000762939453,"Two"
24.200000762939453,24.5,"thirds"
24.5,24.920000076293945,"visit"
24.920000076293945,25.3799991607666,"three"
25.3799991607666,25.700000762939453,"venues"
25.700000762939453,26.020000457763672,"or"
26.020000457763672,26.260000228881836,"fewer"
26.260000228881836,26.68000030517578,"before"
26.68000030517578,26.959999084472656,"making"
26.959999084472656,27.31999969482422,"a"
27.31999969482422,27.520000457763672,"decision"
27.520000457763672,28.299999237060547,"And"
28.299999237060547,28.600000381469727,"almost"
28.600000381469727,29.139999389648438,"70"
29.139999389648438,29.5,""
29.5,29.739999771118164,"of"
29.739999771118164,30.040000915527344,"wedding"
30.040000915527344,30.540000915527344,"enquiries"
30.540000915527344,30.940000534057617,"happen"
30.940000534057617,31.360000610351562,"outside"
31.360000610351562,31.860000610351562,"normal"
31.860000610351562,32.220001220703125,"office"
32.220001220703125,32.59000015258789,"hours"
34.439998626708984,34.439998626708984,"A"
34.439998626708984,34.7400016784668,"couple"
34.7400016784668,35.119998931884766,"visits"
35.119998931884766,35.36000061035156,"your"
35.36000061035156,35.91999816894531,"website"
36.720001220703125,36.7400016784668,"requests"
36.7400016784668,37.380001068115234,"a"
37.380001068115234,37.68000030517578,"brochure"
38.02000045776367,38.02000045776367,"books"
